block	context	SZ	CSI	ProbeType	Ans	PC	RT
6	0	2	0.3	0	left'	1	2.774480829
6	0	2	0.3	0	left'	1	0.598772993
6	1	6	0.3	1	right'	1	1.027730815
6	1	6	0.3	0	left'	1	1.075682928
6	1	6	0.3	1	right'	1	0.627411708
6	1	6	0.3	1	right'	1	0.992513773
6	0	6	0.3	1	left'	0	1.427153075
6	0	6	0.3	0	right'	0	1.699650143
6	1	2	0.3	0	left'	1	0.551307198
6	1	2	0.3	2	right'	1	0.988809147
6	0	2	0.3	2	right'	1	0.561875153
6	0	2	0.3	2	right'	1	0.978030007
6	1	2	0.3	1	right'	1	0.870599005
6	1	2	0.3	0	left'	1	0.907876189
6	1	4	0.3	1	right'	1	1.088731028
6	1	4	0.3	1	right'	1	0.683870843
6	0	6	0.3	0	right'	0	1.6977325
6	0	6	0.3	2	right'	1	1.491429228
6	0	4	0.3	0	right'	0	3.054088332
6	0	4	0.3	0	left'	1	1.00273041
6	0	6	0.3	1	right'	1	1.500618359
6	0	6	0.3	0	right'	0	1.820609248
6	0	8	0.3	0	left'	1	2.156467859
6	0	8	0.3	0	right'	0	0.954283294
6	1	4	0.3	0	right'	0	0.683207681
6	1	4	0.3	1	left'	0	0.657049507
6	1	4	0.3	0	right'	0	3.574723515
6	1	4	0.3	1	right'	1	0.847105714
6	1	2	0.3	1	left'	0	2.085782722
6	1	2	0.3	0	left'	1	1.048113562
6	0	8	0.3	0	right'	0	1.330251737
6	0	8	0.3	1	right'	1	0.812504071
6	0	4	0.3	0	left'	1	2.123636621
6	0	4	0.3	1	right'	1	0.867471092
6	0	6	0.3	0	right'	0	1.454635993
6	0	6	0.3	0	right'	0	1.033997298
6	0	4	0.3	1	right'	1	1.389672994
6	0	4	0.3	0	left'	1	0.806500879
6	0	4	0.3	1	left'	0	1.339766133
6	0	4	0.3	1	right'	1	1.12217056
6	1	6	0.3	0	right'	0	1.864938446
6	1	6	0.3	2	right'	1	0.932430933
6	1	4	0.3	1	left'	0	2.914355436
6	1	4	0.3	1	left'	0	1.420992382
6	0	8	0.3	0	left'	1	0.713593116
6	0	8	0.3	1	right'	1	0.810195242
6	1	6	0.3	0	right'	0	0.639936384
6	1	6	0.3	1	left'	0	0.799031231
6	1	4	0.3	0	right'	0	0.542769781
6	1	4	0.3	2	left'	0	0.521507556
6	0	8	0.3	0	left'	1	0.682896232
6	0	8	0.3	2	left'	0	0.923849701
6	0	8	0.3	0	right'	0	2.445667916
6	0	8	0.3	0	left'	1	1.162152102
6	0	8	0.3	0	left'	1	0.96811732
6	0	8	0.3	0	left'	1	0.823916372
6	0	8	0.3	1	right'	1	0.618022444
6	0	8	0.3	0	right'	0	1.908640799
6	1	8	0.3	0	left'	1	2.522407166
6	1	8	0.3	0	right'	0	0.626467887
6	1	8	5	0	left'	1	1.082444446
6	1	8	5	0	right'	0	1.088877512
6	0	8	5	1	right'	1	1.183423479
6	0	8	5	0	left'	1	1.052724924
6	1	6	5	0	left'	1	1.475720379
6	1	6	5	0	right'	0	1.676811202
6	0	4	5	0	left'	1	0.926911663
6	0	4	5	2	right'	1	1.021317497
6	0	6	5	2	left'	0	1.336240851
6	0	6	5	2	left'	0	0.990646259
6	0	8	5	2	right'	1	1.861811664
6	0	8	5	1	left'	0	1.394329097
6	0	8	5	0	right'	0	2.304192367
6	0	8	5	1	left'	0	0.686133758
6	1	2	5	2	right'	1	1.284878961
6	1	2	5	0	left'	1	1.117556501
6	1	4	5	2	right'	1	2.024613965
6	1	4	5	1	left'	0	2.267610304
6	0	6	5	2	left'	0	1.88366048
6	0	6	5	0	left'	1	1.321485498
6	1	8	5	2	right'	1	1.502383041
6	1	8	5	1	left'	0	0.796645743
6	0	4	5	1	left'	0	2.40803168
6	0	4	5	2	right'	1	0.954539462
6	1	2	5	0	left'	1	1.030938477
6	1	2	5	0	right'	0	0.645472065
6	1	8	5	1	right'	1	1.726137816
6	1	8	5	1	right'	1	1.397308194
6	0	2	5	2	right'	1	1.153942379
6	0	2	5	1	right'	1	2.712865894
6	1	2	5	2	left'	0	1.586746709
6	1	2	5	1	left'	0	1.365609055
6	0	6	5	2	right'	1	1.417645949
6	0	6	5	0	left'	1	1.082901949
6	1	6	5	0	left'	1	2.308707395
6	1	6	5	1	right'	1	0.993984964
6	1	6	5	0	left'	1	1.445610066
6	1	6	5	2	left'	0	1.201427535
6	1	2	5	1	right'	1	1.97379642
6	1	2	5	2	right'	1	0.837096251
6	1	2	5	1	left'	0	1.150221172
6	1	2	5	0	left'	1	0.974559451
6	1	8	5	0	right'	0	1.787987927
6	1	8	5	2	right'	1	1.579124295
6	0	2	5	2	right'	1	1.746524913
6	0	2	5	0	left'	1	0.611976467
6	1	4	5	0	left'	1	1.898787677
6	1	4	5	0	left'	1	0.922720322
6	1	6	5	1	right'	1	2.11272963
6	1	6	5	0	left'	1	1.799521813
6	1	6	5	2	right'	1	2.382671658
6	1	6	5	0	left'	1	1.022500136
6	1	8	5	0	right'	0	2.214822221
6	1	8	5	1	right'	1	1.694457624
6	1	8	5	0	left'	1	1.408616684
6	1	8	5	1	right'	1	1.064415916
6	0	2	5	2	right'	1	1.1374482
6	0	2	5	2	right'	1	1.066200532
6	1	4	5	0	right'	0	1.898035304
6	1	4	5	2	right'	1	0.999307627
6	1	4	5	0	left'	1	1.21292392
6	1	4	5	0	left'	1	3.237202357
6	1	2	5	0	left'	1	1.528236487
6	1	2	5	2	right'	1	1.092145952
6	0	8	5	0	right'	0	1.572276359
6	0	8	5	0	left'	1	0.554959148
6	0	4	5	2	right'	1	1.221751079
6	0	4	5	0	left'	1	1.04570725
6	0	4	5	1	left'	0	1.623823381
6	0	4	5	1	right'	1	1.621368498
6	0	4	5	2	right'	1	1.309394636
6	0	4	5	2	left'	0	2.020107622
6	1	4	5	0	right'	0	3.245389643
6	1	4	5	0	left'	1	2.528279908
6	0	2	5	0	left'	1	0.944150715
6	0	2	5	0	left'	1	2.388336166
6	1	6	5	0	right'	0	1.784490143
6	1	6	5	1	left'	0	1.856329525
6	1	6	5	0	left'	1	1.253413508
6	1	6	5	2	right'	1	1.144401532
6	1	4	5	1	right'	1	2.523401326
6	1	4	5	2	right'	1	1.689483121
6	1	4	5	1	right'	1	37.15642726
6	1	4	5	1	right'	1	2.572171753
6	1	4	5	0	left'	1	2.161582557
6	1	4	5	0	right'	0	11.05374375
6	1	4	5	1	right'	1	8.466472429
6	1	4	5	0	right'	0	1.286740946
6	0	8	5	0	right'	0	3.274500082
6	0	8	5	2	right'	1	1.102512989
6	1	4	5	2	right'	1	1.395266603
6	1	4	5	2	right'	1	1.251337969
6	1	6	5	0	left'	1	1.401124928
6	1	6	5	0	left'	1	1.447531656
6	0	4	5	0	left'	1	1.245667934
6	0	4	5	0	left'	1	1.434448419
6	1	6	5	1	right'	1	1.723845565
6	1	6	5	0	left'	1	0.618172294
6	1	6	5	1	right'	1	2.164657181
6	1	6	5	2	left'	0	0.982132523
6	1	6	5	0	left'	1	0.797580485
6	1	6	5	0	left'	1	1.308735421
6	0	2	5	0	left'	1	0.715721043
6	0	2	5	1	right'	1	1.389175777
6	0	2	5	2	right'	1	1.078779687
6	0	2	5	2	right'	1	1.155754627
6	0	6	5	0	left'	1	1.21375761
6	0	6	5	1	right'	1	1.211326016
6	1	6	5	0	right'	0	2.143389026
6	1	6	5	0	left'	1	0.994836021
6	0	8	5	0	right'	0	1.208058365
6	0	8	5	2	left'	0	1.319434433
6	1	6	5	0	left'	1	0.78411672
6	1	6	5	1	right'	1	0.798954178
6	1	8	5	1	right'	1	2.10672762
6	1	8	5	0	right'	0	1.053279138
6	1	4	5	0	left'	1	1.04483764
6	1	4	5	0	left'	1	1.007734126
6	0	8	5	0	left'	1	1.251485996
6	0	8	5	2	right'	1	2.518735508
6	0	8	5	0	left'	1	2.437772123
6	0	8	5	0	left'	1	1.246683598
6	0	8	5	2	right'	1	1.160849921
6	0	8	5	0	left'	1	0.704974662
6	0	8	5	0	left'	1	1.653486061
6	0	8	5	0	left'	1	1.491643765
6	0	2	5	0	left'	1	0.924185594
6	0	2	5	2	right'	1	0.776916281
6	1	2	5	1	right'	1	1.321987607
6	1	2	5	1	right'	1	0.614184638
6	1	8	5	0	left'	1	0.743984766
6	1	8	5	0	right'	0	2.791153341
6	1	2	5	0	left'	1	2.365692345
6	1	2	5	2	right'	1	1.277747207
6	0	2	5	1	right'	1	1.140345981
6	0	2	5	0	left'	1	1.068405546
6	0	2	5	1	right'	1	1.129011044
6	0	2	5	0	left'	1	0.315620858
6	0	8	5	0	right'	0	1.586543813
6	0	8	5	0	left'	1	1.54944701
6	1	6	5	0	left'	1	0.727627562
6	1	6	5	0	right'	0	1.444508743
6	0	4	5	2	right'	1	1.154753963
6	0	4	5	0	left'	1	3.030083866
6	1	2	5	0	left'	1	1.112079099
6	1	2	5	2	right'	1	0.843528527
6	0	8	5	0	left'	1	0.62833604
6	0	8	5	0	right'	0	1.703747023
6	1	4	5	0	right'	0	0.487022948
6	1	4	5	2	left'	0	1.570819376
6	0	6	5	2	right'	1	1.423039666
6	0	6	5	0	left'	1	0.791652292
6	0	4	5	0	right'	0	1.408969975
6	0	4	5	0	left'	1	1.137580833
6	0	6	5	0	left'	1	0.684035719
6	0	6	5	0	left'	1	0.647434313
6	0	2	5	0	left'	1	2.128308013
6	0	2	5	2	right'	1	0.910814592
6	0	2	5	0	left'	1	1.212645629
6	0	2	5	0	left'	1	0.610228957
6	0	4	2	2	right'	1	1.005831088
6	0	4	2	2	right'	1	1.174782637
6	0	8	2	1	left'	0	1.201834116
6	0	8	2	1	right'	1	1.024559491
6	0	8	2	0	left'	1	1.796682848
6	0	8	2	2	right'	1	1.512810867
6	0	8	2	0	left'	1	1.141668752
6	0	8	2	1	left'	0	1.23874184
6	1	4	2	2	right'	1	1.5556831
6	1	4	2	0	left'	1	0.985442017
6	0	2	2	0	left'	1	0.867982227
6	0	2	2	0	left'	1	0.911792756
6	0	8	2	0	left'	1	1.229049807
6	0	8	2	1	left'	0	0.692712482
6	0	4	2	0	left'	1	0.547821079
6	0	4	2	1	left'	0	0.647299707
6	1	6	2	1	right'	1	2.116674654
6	1	6	2	0	left'	1	0.625986157
6	1	4	2	0	left'	1	0.723907539
6	1	4	2	2	right'	1	1.043032892
6	0	6	2	0	left'	1	1.322109976
6	0	6	2	2	right'	1	2.071907672
6	1	6	2	1	right'	1	2.07395479
6	1	6	2	0	left'	1	1.787416345
6	1	6	2	0	left'	1	0.722257135
6	1	6	2	0	left'	1	0.77961314
6	0	2	2	0	left'	1	0.526066605
6	0	2	2	0	left'	1	0.521130391
6	1	2	2	2	right'	1	0.658946883
6	1	2	2	0	left'	1	0.714502877
6	0	2	2	0	right'	0	2.38164731
6	0	2	2	2	right'	1	0.71505946
6	0	4	2	2	right'	1	0.733407334
6	0	4	2	1	left'	0	1.078732319
6	1	6	2	2	right'	1	1.800159317
6	1	6	2	0	left'	1	0.880345855
6	0	4	2	2	right'	1	0.943424394
6	0	4	2	0	left'	1	0.667279434
6	1	6	2	1	left'	0	2.919983595
6	1	6	2	1	left'	0	1.274862848
6	1	6	2	0	left'	1	0.737251304
6	1	6	2	2	right'	1	1.894398966
6	1	6	2	0	left'	1	0.916696206
6	1	6	2	2	left'	0	1.374220291
6	1	4	2	0	left'	1	0.853196875
6	1	4	2	1	left'	0	0.763142251
6	1	2	2	1	right'	1	0.976801175
6	1	2	2	2	right'	1	0.706966911
6	0	8	2	0	left'	1	0.763884755
6	0	8	2	0	left'	1	1.693106827
6	0	6	2	0	right'	0	1.578685345
6	0	6	2	0	right'	0	1.392177768
6	0	8	2	2	left'	0	0.73100574
6	0	8	2	2	left'	0	0.972359175
6	0	6	2	2	right'	1	1.105533534
6	0	6	2	0	left'	1	1.124638518
6	0	8	2	0	left'	1	1.182778475
6	0	8	2	0	left'	1	1.740036979
6	1	8	2	0	left'	1	1.106180511
6	1	8	2	2	right'	1	1.42754364
6	1	2	2	1	right'	1	1.518821956
6	1	2	2	2	right'	1	0.744002924
6	1	2	2	0	left'	1	0.885183384
6	1	2	2	2	right'	1	0.949730354
6	1	4	2	0	left'	1	3.848529083
6	1	4	2	2	right'	1	1.085266832
6	1	4	2	0	left'	1	0.775507457
6	1	4	2	0	left'	1	0.489523226
6	0	2	2	1	right'	1	1.105768798
6	0	2	2	2	right'	1	1.118750982
6	0	8	2	0	left'	1	0.751995209
6	0	8	2	0	right'	0	1.631054214
6	0	2	2	0	left'	1	1.606207748
6	0	2	2	0	left'	1	0.351038046
6	1	8	2	1	left'	0	1.374058448
6	1	8	2	0	left'	1	0.773991264
6	1	2	2	1	right'	1	0.870398426
6	1	2	2	0	left'	1	0.724743202
6	0	4	2	2	right'	1	0.90635996
6	0	4	2	1	right'	1	2.027797142
6	0	8	2	1	left'	0	1.140126111
6	0	8	2	2	right'	1	1.005878851
6	0	2	2	1	right'	1	1.029831233
6	0	2	2	2	right'	1	0.731941667
6	0	6	2	0	left'	1	1.130059077
6	0	6	2	1	right'	1	1.009797822
6	0	4	2	2	right'	1	1.607043016
6	0	4	2	0	right'	0	0.703604917
6	0	8	2	1	left'	0	1.059795099
6	0	8	2	2	right'	1	3.171572617
6	0	2	2	1	right'	1	1.050979782
6	0	2	2	2	right'	1	0.882232708
6	0	4	2	1	right'	1	1.925450733
6	0	4	2	0	left'	1	1.06531158
6	1	2	2	0	left'	1	0.652511055
6	1	2	2	1	right'	1	1.081280755
6	1	4	2	2	left'	0	2.147377866
6	1	4	2	1	left'	0	1.159118595
6	1	8	2	2	right'	1	1.393644225
6	1	8	2	0	left'	1	1.387730636
6	1	8	2	1	right'	1	1.196115529
6	1	8	2	0	right'	0	1.987979796
6	1	4	2	0	left'	1	0.812421891
6	1	4	2	2	right'	1	0.788385824
6	1	2	2	2	right'	1	0.72673782
6	1	2	2	1	left'	0	2.816707575
6	0	4	2	2	right'	1	0.977034466
6	0	4	2	2	left'	0	1.779009583
6	1	6	2	0	left'	1	0.8486929
6	1	6	2	0	right'	0	2.564554864
6	0	2	2	0	left'	1	0.965941899
6	0	2	2	0	left'	1	0.42481915
6	1	6	2	0	right'	0	1.501691458
6	1	6	2	0	left'	1	1.327894485
6	1	8	2	1	right'	1	2.114705694
6	1	8	2	1	left'	0	0.729653364
6	0	8	2	0	left'	1	0.737580122
6	0	8	2	2	right'	1	1.226212422
6	1	4	2	0	left'	1	1.031686113
6	1	4	2	1	right'	1	0.822120634
6	0	2	2	2	right'	1	0.881593231
6	0	2	2	0	left'	1	0.633425413
6	1	8	2	2	right'	1	1.810306483
6	1	8	2	1	right'	1	1.122549952
6	0	6	2	0	right'	0	0.819362591
6	0	6	2	0	right'	0	1.228011643
6	0	2	2	0	left'	1	1.005080294
6	0	2	2	0	right'	0	0.461443056
6	1	2	2	0	left'	1	0.390540785
6	1	2	2	2	right'	1	0.990457969
6	1	8	2	2	left'	0	1.069463447
6	1	8	2	2	right'	1	0.729384941
6	1	6	2	0	left'	1	1.526359896
6	1	6	2	2	right'	1	1.367232223
6	0	8	2	0	left'	1	0.979171584
6	0	8	2	0	left'	1	0.843225762
6	0	2	2	0	left'	1	0.411676308
6	0	2	2	1	right'	1	0.979327901
6	1	4	2	2	right'	1	2.142827707
6	1	4	2	0	left'	1	0.498897099
6	1	4	2	1	right'	1	2.17226578
6	1	4	2	0	left'	1	0.560615367
6	0	6	2	0	left'	1	0.68254321
6	0	6	2	0	left'	1	0.8304595
6	1	6	2	2	right'	1	1.020125385
6	1	6	2	1	left'	0	2.274605873
6	0	6	2	2	right'	1	0.696730138
6	0	6	2	0	left'	1	0.711677729
6	1	4	2	0	left'	1	0.445199931
6	1	4	2	1	right'	1	2.136637406
6	1	6	2	2	right'	1	0.780556567
6	1	6	2	0	left'	1	1.151035519
6	1	8	2	0	right'	0	1.19726422
6	1	8	2	0	right'	0	1.397130167
6	1	6	2	1	left'	0	1.230661528
6	1	6	2	0	left'	1	0.518424848
6	1	2	2	0	left'	1	0.466698219
6	1	2	2	2	right'	1	0.644658112
6	1	4	2	0	left'	1	0.766561087
6	1	4	2	1	left'	0	0.662483747
6	1	2	0.3	2	right'	1	0.978276316
6	1	2	0.3	0	left'	1	1.619008352
6	0	4	0.3	2	left'	0	1.100085343
6	0	4	0.3	1	left'	0	1.223392799
6	0	8	0.3	0	left'	1	1.308888185
6	0	8	0.3	0	left'	1	1.43156327
6	1	6	0.3	0	left'	1	0.861017054
6	1	6	0.3	0	left'	1	1.431971825
6	1	6	0.3	0	left'	1	1.101348113
6	1	6	0.3	1	left'	0	0.833204122
6	1	8	0.3	2	right'	1	1.195749211
6	1	8	0.3	0	right'	0	1.283496979
6	0	2	0.3	0	left'	1	0.854733594
6	0	2	0.3	0	left'	1	0.372081199
6	0	4	0.3	0	left'	1	0.713785241
6	0	4	0.3	1	left'	0	0.653665272
6	0	2	0.3	0	left'	1	0.495301814
6	0	2	0.3	0	left'	1	0.537616675
6	0	6	0.3	1	right'	1	1.402918623
6	0	6	0.3	0	right'	0	2.200119764
6	0	6	0.3	1	left'	0	0.644303637
6	0	6	0.3	2	right'	1	1.160366365
6	1	4	0.3	1	left'	0	0.622434294
6	1	4	0.3	2	right'	1	1.36221785
6	0	2	0.3	2	right'	1	0.738854735
6	0	2	0.3	1	left'	0	0.926828768
6	0	8	0.3	0	left'	1	0.844019977
6	0	8	0.3	0	left'	1	0.976658675
6	1	4	0.3	0	left'	1	0.639222553
6	1	4	0.3	0	left'	1	0.75629392
6	1	8	0.3	2	right'	1	2.228064933
6	1	8	0.3	0	left'	1	0.923640459
6	0	8	0.3	1	left'	0	1.925396654
6	0	8	0.3	1	left'	0	0.689303119
6	0	8	0.3	1	left'	0	0.934217891
6	0	8	0.3	1	left'	0	1.215577752
6	1	4	0.3	2	right'	1	0.767476882
6	1	4	0.3	0	left'	1	0.696495268
6	1	6	0.3	0	right'	0	1.251144546
6	1	6	0.3	0	left'	1	0.634669236
6	0	8	0.3	0	left'	1	0.692484718
6	0	8	0.3	1	left'	0	2.691703529
6	1	2	0.3	0	left'	1	0.739890926
6	1	2	0.3	0	left'	1	0.342479704
6	0	4	0.3	0	left'	1	1.573815842
6	0	4	0.3	0	left'	1	1.661228476
6	0	6	0.3	1	left'	0	0.766520034
6	0	6	0.3	0	left'	1	0.696001055
6	1	8	0.3	0	left'	1	0.665381527
6	1	8	0.3	1	right'	1	0.828038959
6	0	2	0.3	0	left'	1	0.960952395
6	0	2	0.3	1	right'	1	0.818170084
6	0	6	0.3	0	left'	1	0.878425843
6	0	6	0.3	2	right'	1	1.647718131
6	1	4	0.3	0	left'	1	1.815039802
6	1	4	0.3	2	right'	1	0.852918978
6	0	2	0.3	2	right'	1	0.709655874
6	0	2	0.3	0	left'	1	0.539126553
6	0	8	0.3	0	right'	0	1.365082078
6	0	8	0.3	0	left'	1	0.689232856
6	1	4	0.3	2	right'	1	1.008427683
6	1	4	0.3	1	left'	0	0.619099931
6	1	2	0.3	0	left'	1	0.566410139
6	1	2	0.3	0	left'	1	0.399500971
6	0	4	0.3	0	left'	1	1.713331291
6	0	4	0.3	0	left'	1	0.9164866
6	1	2	0.3	2	right'	1	0.713499845
6	1	2	0.3	0	left'	1	0.565512897
6	0	6	0.3	0	left'	1	0.670284978
6	0	6	0.3	1	left'	0	0.801366429
6	1	8	0.3	1	left'	0	1.281400124
6	1	8	0.3	2	right'	1	0.931853009
6	1	4	0.3	0	left'	1	0.747420182
6	1	4	0.3	0	left'	1	0.525228179
6	0	6	0.3	0	left'	1	1.682285445
6	0	6	0.3	0	right'	0	1.307792389
6	1	2	0.3	0	left'	1	1.994234834
6	1	2	0.3	0	left'	1	0.657682928
6	0	6	0.3	0	left'	1	0.672369201
6	0	6	0.3	2	left'	0	1.069665948
6	0	2	0.3	0	left'	1	0.643230341
6	0	2	0.3	0	left'	1	0.49798604
6	1	6	0.3	1	left'	0	1.054597567
6	1	6	0.3	1	left'	0	1.027068453
6	1	6	0.3	0	left'	1	0.565238948
6	1	6	0.3	2	left'	0	1.270436242
6	0	2	0.3	1	left'	0	1.508113075
6	0	2	0.3	0	left'	1	1.104416027
6	0	8	0.3	2	right'	1	0.734356682
6	0	8	0.3	0	left'	1	0.634147786
6	0	8	0.3	0	right'	0	1.233430229
6	0	8	0.3	0	left'	1	0.569807659
6	1	8	0.3	0	left'	1	1.141278355
6	1	8	0.3	0	left'	1	0.719787251
6	1	4	0.3	2	right'	1	0.716154071
6	1	4	0.3	0	left'	1	0.631594612
6	0	2	0.3	2	right'	1	0.655995418
6	0	2	0.3	0	left'	1	0.360359418
6	0	8	0.3	1	left'	0	0.791510975
6	0	8	0.3	0	left'	1	0.749701775
6	0	6	0.3	0	left'	1	0.585549465
6	0	6	0.3	0	right'	0	0.847743157
6	0	6	0.3	2	left'	0	1.359827704
6	0	6	0.3	0	left'	1	0.816203098
6	0	4	0.3	0	left'	1	0.46519821
6	0	4	0.3	0	right'	0	1.401615194
6	0	8	0.3	2	right'	1	1.049598195
6	0	8	0.3	2	left'	0	0.727676904
6	1	2	0.3	1	left'	0	0.485786625
6	1	2	0.3	0	left'	1	0.521812895
6	1	4	0.3	0	left'	1	0.622750875
6	1	4	0.3	1	right'	1	1.106268538
6	1	6	0.3	2	right'	1	0.862890091
6	1	6	0.3	1	left'	0	0.655120676
6	0	6	0.3	0	left'	1	0.726314265
6	0	6	0.3	0	right'	0	0.641327698
6	1	4	0.3	0	left'	1	1.728394935
6	1	4	0.3	0	right'	0	0.655578178
6	0	4	0.3	2	right'	1	0.716420126
6	0	4	0.3	0	left'	1	0.454816174
6	0	6	0.3	0	left'	1	0.612708709
6	0	6	0.3	1	left'	0	0.723077008
6	1	8	0.3	1	right'	1	0.580882463
6	1	8	0.3	2	right'	1	1.595567157
6	1	4	0.3	2	right'	1	0.638356495
6	1	4	0.3	0	left'	1	0.445022694
6	0	8	0.3	0	left'	1	0.834297944
6	0	8	0.3	2	left'	0	0.560022074
6	1	6	0.3	1	right'	1	1.550707412
6	1	6	0.3	2	right'	1	0.91276934
6	0	2	0.3	2	right'	1	0.685741387
6	0	2	0.3	1	left'	0	1.273955737
6	0	8	0.3	0	left'	1	0.702960307
6	0	8	0.3	2	right'	1	0.7599346
6	0	2	0.3	0	left'	1	0.542791706
6	0	2	0.3	2	right'	1	0.56721817
6	1	4	0.3	2	right'	1	0.971993252
6	1	4	0.3	1	right'	1	0.700870558
6	0	8	0.3	0	right'	0	0.907420229
6	0	8	0.3	0	left'	1	1.077611654
6	0	6	0.3	1	right'	1	0.920875311
6	0	6	0.3	0	left'	1	0.669265761
6	1	2	0.3	2	right'	1	0.679726746
6	1	2	0.3	0	left'	1	1.220683704
6	1	6	0.3	0	left'	1	0.459479623
6	1	6	0.3	1	left'	0	1.07101043
6	1	2	0.3	1	right'	1	0.524065277
6	1	2	0.3	0	left'	1	1.069992792
6	0	4	0.3	0	left'	1	0.728140328
6	0	4	0.3	0	left'	1	0.690273389
6	0	2	0.3	1	right'	1	0.663486384
6	0	2	0.3	0	left'	1	0.839148895
6	1	4	0.3	1	right'	1	1.484552275
6	1	4	0.3	0	left'	1	0.938336995
6	0	2	0.3	2	left'	0	0.674860006
6	0	2	0.3	0	left'	1	0.775685879
6	0	4	0.3	0	left'	1	0.500911848
6	0	4	0.3	0	right'	0	0.590561864
6	1	8	0.3	0	left'	1	0.594762284
6	1	8	0.3	0	left'	1	0.881533625
6	1	4	5	2	right'	1	1.328660014
6	1	4	5	0	left'	1	0.906491371
6	1	4	5	2	right'	1	0.97388049
6	1	4	5	1	right'	1	2.282570638
6	0	4	5	0	left'	1	1.457476502
6	0	4	5	2	right'	1	2.647401806
6	1	8	5	0	left'	1	1.137549703
6	1	8	5	0	left'	1	1.506752215
6	1	4	5	0	left'	1	1.659058065
6	1	4	5	0	right'	0	2.037081423
6	1	4	5	1	right'	1	1.849102974
6	1	4	5	2	right'	1	1.108223329
6	0	2	5	0	left'	1	0.846122692
6	0	2	5	2	right'	1	1.969371776
6	1	6	5	0	right'	0	1.408604608
6	1	6	5	2	left'	0	1.357457042
6	0	8	5	1	left'	0	4.822259117
6	0	8	5	0	right'	0	1.202073408
6	0	2	5	0	left'	1	1.281124312
6	0	2	5	2	right'	1	1.010784675
6	0	6	5	1	right'	1	1.117134176
6	0	6	5	1	right'	1	2.034870883
6	0	2	5	0	left'	1	1.545710229
6	0	2	5	2	right'	1	0.794509728
6	0	8	5	0	right'	0	2.369784753
6	0	8	5	1	right'	1	2.084447781
6	0	8	5	1	right'	1	1.063758701
6	0	8	5	0	left'	1	2.404749189
6	1	6	5	2	right'	1	1.056274442
6	1	6	5	0	right'	0	0.959601976
6	0	6	5	2	right'	1	0.987502156
6	0	6	5	0	right'	0	1.054364298
6	0	2	5	2	right'	1	1.463175355
6	0	2	5	1	right'	1	0.680204254
6	0	6	5	0	right'	0	1.947013343
6	0	6	5	0	left'	1	2.018915911
6	1	2	5	2	right'	1	0.872620758
6	1	2	5	0	left'	1	0.933984969
6	1	8	5	0	right'	0	2.390947521
6	1	8	5	0	right'	0	1.173104274
6	1	6	5	0	right'	0	2.812100104
6	1	6	5	1	left'	0	0.859611332
6	1	8	5	1	right'	1	2.134371261
6	1	8	5	1	left'	0	1.24635922
6	1	8	5	0	right'	0	2.080451834
6	1	8	5	2	right'	1	1.171678475
6	0	6	5	0	right'	0	1.919292374
6	0	6	5	0	right'	0	1.166898576
6	1	6	5	0	right'	0	2.086324372
6	1	6	5	1	left'	0	3.012129947
6	0	4	5	2	right'	1	0.936434327
6	0	4	5	0	right'	0	1.6596632
6	1	2	5	0	right'	0	4.504512069
6	1	2	5	1	right'	1	4.567833793
6	0	6	5	1	right'	1	1.735326057
6	0	6	5	1	left'	0	0.972035478
6	1	4	5	0	left'	1	1.624937977
6	1	4	5	1	left'	0	3.188308056
6	1	4	5	1	left'	0	1.299219166
6	1	4	5	0	left'	1	0.953238383
6	0	6	5	0	left'	1	1.049314792
6	0	6	5	2	right'	1	1.173629277
6	1	4	5	0	left'	1	0.967065314
6	1	4	5	0	left'	1	1.616792135
6	1	8	5	2	right'	1	0.987618999
6	1	8	5	1	left'	0	2.102038158
6	0	8	5	2	right'	1	2.022371855
6	0	8	5	0	right'	0	2.579308472
6	0	2	5	2	right'	1	1.196509951
6	0	2	5	0	right'	0	4.145196989
6	0	2	5	2	right'	1	1.044466602
6	0	2	5	1	right'	1	1.184074871
6	1	8	5	2	left'	0	3.233567295
6	1	8	5	2	right'	1	2.904300172
6	0	2	5	2	right'	1	1.404179974
6	0	2	5	0	left'	1	1.656781603
6	1	4	5	0	left'	1	1.995841815
6	1	4	5	2	right'	1	0.871415618
6	0	2	5	1	right'	1	1.851182462
6	0	2	5	1	left'	0	2.161298014
6	1	8	5	1	right'	1	1.647348121
6	1	8	5	0	left'	1	1.450736327
6	0	8	5	2	right'	1	1.216488896
6	0	8	5	0	left'	1	1.924363591
6	0	6	5	0	left'	1	1.075523513
6	0	6	5	0	right'	0	1.533223438
6	0	8	5	0	right'	0	1.969933885
6	0	8	5	0	left'	1	2.201665642
6	1	6	5	0	right'	0	1.325220649
6	1	6	5	0	right'	0	1.069456369
6	0	4	5	2	right'	1	1.078041951
6	0	4	5	1	right'	1	3.092238753
6	1	4	5	1	right'	1	1.202650517
6	1	4	5	0	left'	1	0.94401135
6	0	6	5	2	right'	1	1.00259699
6	0	6	5	2	right'	1	0.726258498
6	0	4	5	1	left'	0	1.405512615
6	0	4	5	0	left'	1	0.713993551
6	1	4	5	0	right'	0	1.128218064
6	1	4	5	0	left'	1	1.112186118
6	0	4	5	2	right'	1	0.916973675
6	0	4	5	1	right'	1	2.001084349
6	0	8	5	2	right'	1	1.200062606
6	0	8	5	1	right'	1	1.260034571
